movie_title,title_year,imdb_score,duration,num_critic_for_reviews,gross,budget,movie_facebook_likes,movie_imdb_link
Rango,2011.0,7.2,107.0,362.0,123207194.0,135000000.0,26000,http://www.imdb.com/title/tt1192628/?ref_=fn_tt_tt_1
Ransom,1996.0,6.6,139.0,79.0,136448821.0,80000000.0,1000,http://www.imdb.com/title/tt0117438/?ref_=fn_tt_tt_1
Rapa Nui,1994.0,6.4,107.0,9.0,305070.0,20000000.0,399,http://www.imdb.com/title/tt0110944/?ref_=fn_tt_tt_1
Rat Race,2001.0,6.4,112.0,103.0,56607223.0,48000000.0,0,http://www.imdb.com/title/tt0250687/?ref_=fn_tt_tt_1
Ratatouille,2007.0,8.0,111.0,318.0,206435493.0,150000000.0,10000,http://www.imdb.com/title/tt0382932/?ref_=fn_tt_tt_1
Ravenous,1999.0,7.1,101.0,131.0,2060953.0,12000000.0,0,http://www.imdb.com/title/tt0129332/?ref_=fn_tt_tt_1
Ray,2004.0,7.7,178.0,209.0,75305995.0,40000000.0,0,http://www.imdb.com/title/tt0350258/?ref_=fn_tt_tt_1
Raymond Did It,2011.0,3.2,83.0,2.0,,40000.0,239,http://www.imdb.com/title/tt1716760/?ref_=fn_tt_tt_1
Re-Kill,2015.0,5.1,88.0,18.0,,9500000.0,898,http://www.imdb.com/title/tt1612319/?ref_=fn_tt_tt_1
Ready to Rumble,2000.0,5.3,107.0,51.0,12372410.0,24000000.0,650,http://www.imdb.com/title/tt0217756/?ref_=fn_tt_tt_1
Real Steel,2011.0,7.1,127.0,327.0,85463309.0,110000000.0,36000,http://www.imdb.com/title/tt0433035/?ref_=fn_tt_tt_1
Real Women Have Curves,2002.0,7.0,90.0,75.0,5844929.0,3000000.0,595,http://www.imdb.com/title/tt0296166/?ref_=fn_tt_tt_1
Rebecca,1940.0,8.2,130.0,144.0,,1288000.0,0,http://www.imdb.com/title/tt0032976/?ref_=fn_tt_tt_1
Recess: School's Out,2001.0,6.5,82.0,44.0,36696761.0,23000000.0,227,http://www.imdb.com/title/tt0265632/?ref_=fn_tt_tt_1
Red Cliff,2008.0,7.4,150.0,160.0,626809.0,553632000.0,0,http://www.imdb.com/title/tt0425637/?ref_=fn_tt_tt_1
Red Dawn,1984.0,6.4,114.0,97.0,,16900000.0,0,http://www.imdb.com/title/tt0087985/?ref_=fn_tt_tt_1
Red Dog,2011.0,7.5,92.0,54.0,,8500000.0,10000,http://www.imdb.com/title/tt0803061/?ref_=fn_tt_tt_1
Red Dragon,2002.0,7.2,124.0,210.0,92930005.0,78000000.0,0,http://www.imdb.com/title/tt0289765/?ref_=fn_tt_tt_1
Red Eye,2005.0,6.5,85.0,224.0,57859105.0,26000000.0,0,http://www.imdb.com/title/tt0421239/?ref_=fn_tt_tt_1
Red Lights,2012.0,6.2,114.0,195.0,,14000000.0,10000,http://www.imdb.com/title/tt1748179/?ref_=fn_tt_tt_1
Red Planet,2000.0,5.7,106.0,145.0,17473245.0,70000000.0,995,http://www.imdb.com/title/tt0199753/?ref_=fn_tt_tt_1
Red Riding Hood,2011.0,5.4,100.0,291.0,37652565.0,42000000.0,20000,http://www.imdb.com/title/tt1486185/?ref_=fn_tt_tt_1
Red Riding: In the Year of Our Lord 1974,2009.0,7.1,102.0,91.0,,,0,http://www.imdb.com/title/tt1259574/?ref_=fn_tt_tt_1
Red River,1948.0,7.8,126.0,91.0,,3000000.0,0,http://www.imdb.com/title/tt0040724/?ref_=fn_tt_tt_1
Red Sky,2014.0,4.1,100.0,7.0,,25000000.0,437,http://www.imdb.com/title/tt1946381/?ref_=fn_tt_tt_1
Red Sonja,1985.0,5.0,89.0,59.0,,17900000.0,0,http://www.imdb.com/title/tt0089893/?ref_=fn_tt_tt_1
Red State,2011.0,6.2,88.0,270.0,,4000000.0,16000,http://www.imdb.com/title/tt0873886/?ref_=fn_tt_tt_1
Red Tails,2012.0,5.9,125.0,144.0,49875589.0,58000000.0,0,http://www.imdb.com/title/tt0485985/?ref_=fn_tt_tt_1
Redacted,2007.0,6.2,90.0,133.0,65087.0,5000000.0,559,http://www.imdb.com/title/tt0937237/?ref_=fn_tt_tt_1
Redbelt,2008.0,6.8,99.0,158.0,2344847.0,7000000.0,0,http://www.imdb.com/title/tt1012804/?ref_=fn_tt_tt_1
Redemption Road,2010.0,5.9,95.0,12.0,27012.0,,279,http://www.imdb.com/title/tt1470020/?ref_=fn_tt_tt_1
Reds,1981.0,7.5,195.0,57.0,,35000000.0,0,http://www.imdb.com/title/tt0082979/?ref_=fn_tt_tt_1
Regression,2015.0,5.7,106.0,140.0,54734.0,,0,http://www.imdb.com/title/tt3319920/?ref_=fn_tt_tt_1
Reign Over Me,2007.0,7.5,124.0,154.0,19661987.0,20000000.0,0,http://www.imdb.com/title/tt0490204/?ref_=fn_tt_tt_1
Reign of Assassins,2010.0,6.9,117.0,50.0,,12000000.0,1000,http://www.imdb.com/title/tt1460743/?ref_=fn_tt_tt_1
Reign of Fire,2002.0,6.2,101.0,138.0,43060566.0,60000000.0,0,http://www.imdb.com/title/tt0253556/?ref_=fn_tt_tt_1
Reindeer Games,2000.0,5.7,124.0,126.0,23360779.0,34000000.0,852,http://www.imdb.com/title/tt0184858/?ref_=fn_tt_tt_1
Religulous,2008.0,7.7,101.0,197.0,12995673.0,2500000.0,24000,http://www.imdb.com/title/tt0815241/?ref_=fn_tt_tt_1
Remember Me,2010.0,7.2,113.0,158.0,19057024.0,16000000.0,24000,http://www.imdb.com/title/tt1403981/?ref_=fn_tt_tt_1
"Remember Me, My Love",2003.0,6.5,125.0,36.0,223878.0,5000000.0,282,http://www.imdb.com/title/tt0323807/?ref_=fn_tt_tt_1
Remember the Titans,2000.0,7.8,120.0,157.0,115648585.0,30000000.0,0,http://www.imdb.com/title/tt0210945/?ref_=fn_tt_tt_1
Renaissance,2006.0,6.7,105.0,112.0,63260.0,14000000.0,0,http://www.imdb.com/title/tt0386741/?ref_=fn_tt_tt_1
Renaissance Man,1994.0,6.1,128.0,12.0,24332324.0,40000000.0,680,http://www.imdb.com/title/tt0110971/?ref_=fn_tt_tt_1
Rendition,2007.0,6.8,122.0,131.0,9664316.0,27500000.0,0,http://www.imdb.com/title/tt0804522/?ref_=fn_tt_tt_1
Reno 911!: Miami,2007.0,5.9,84.0,89.0,20339754.0,10000000.0,441,http://www.imdb.com/title/tt0499554/?ref_=fn_tt_tt_1
Rent,2005.0,7.0,135.0,146.0,29077547.0,40000000.0,3000,http://www.imdb.com/title/tt0294870/?ref_=fn_tt_tt_1
Repo Man,1984.0,6.9,92.0,131.0,,1500000.0,0,http://www.imdb.com/title/tt0087995/?ref_=fn_tt_tt_1
Repo Men,2010.0,6.3,119.0,197.0,13763130.0,32000000.0,12000,http://www.imdb.com/title/tt1053424/?ref_=fn_tt_tt_1
Repo! The Genetic Opera,2008.0,6.7,150.0,147.0,140244.0,8500000.0,8000,http://www.imdb.com/title/tt0963194/?ref_=fn_tt_tt_1
Requiem for a Dream,2000.0,8.4,102.0,234.0,3609278.0,4500000.0,38000,http://www.imdb.com/title/tt0180093/?ref_=fn_tt_tt_1
Rescue Dawn,2006.0,7.3,120.0,198.0,5484375.0,10000000.0,0,http://www.imdb.com/title/tt0462504/?ref_=fn_tt_tt_1
Reservoir Dogs,1992.0,8.4,99.0,173.0,2812029.0,1200000.0,19000,http://www.imdb.com/title/tt0105236/?ref_=fn_tt_tt_1
Resident Evil,2002.0,6.7,100.0,226.0,39532308.0,33000000.0,0,http://www.imdb.com/title/tt0120804/?ref_=fn_tt_tt_1
Resident Evil: Afterlife,2010.0,5.9,97.0,253.0,60128566.0,60000000.0,19000,http://www.imdb.com/title/tt1220634/?ref_=fn_tt_tt_1
Resident Evil: Apocalypse,2004.0,6.2,98.0,191.0,50740078.0,45000000.0,0,http://www.imdb.com/title/tt0318627/?ref_=fn_tt_tt_1
Resident Evil: Extinction,2007.0,6.3,94.0,216.0,50648679.0,45000000.0,0,http://www.imdb.com/title/tt0432021/?ref_=fn_tt_tt_1
Resident Evil: Retribution,2012.0,5.4,96.0,239.0,42345531.0,65000000.0,32000,http://www.imdb.com/title/tt1855325/?ref_=fn_tt_tt_1
Restless,2012.0,7.2,180.0,17.0,,,434,http://www.imdb.com/title/tt2241676/?ref_=fn_tt_tt_1
Restoration,2016.0,4.0,92.0,15.0,,,378,http://www.imdb.com/title/tt4517738/?ref_=fn_tt_tt_1
Resurrecting the Champ,2007.0,6.8,112.0,104.0,3169424.0,13000000.0,689,http://www.imdb.com/title/tt0416185/?ref_=fn_tt_tt_1
Return of the Living Dead III,1993.0,5.9,97.0,46.0,,2000000.0,810,http://www.imdb.com/title/tt0107953/?ref_=fn_tt_tt_1
Return to Me,2000.0,6.9,115.0,106.0,32662299.0,24000000.0,0,http://www.imdb.com/title/tt0122459/?ref_=fn_tt_tt_1
Return to Never Land,2002.0,5.8,72.0,80.0,48423368.0,20000000.0,302,http://www.imdb.com/title/tt0280030/?ref_=fn_tt_tt_1
Return to Oz,1985.0,6.7,109.0,56.0,,25000000.0,0,http://www.imdb.com/title/tt0089908/?ref_=fn_tt_tt_1
Return to the Blue Lagoon,1991.0,5.1,102.0,14.0,2807854.0,11000000.0,967,http://www.imdb.com/title/tt0102782/?ref_=fn_tt_tt_1
Revolution,,6.7,43.0,23.0,,,17000,http://www.imdb.com/title/tt2070791/?ref_=fn_tt_tt_1
Revolutionary Road,2008.0,7.3,119.0,323.0,22877808.0,35000000.0,0,http://www.imdb.com/title/tt0959337/?ref_=fn_tt_tt_1
Richard III,1995.0,7.5,104.0,56.0,2600000.0,6000000.0,0,http://www.imdb.com/title/tt0114279/?ref_=fn_tt_tt_1
Riddick,2013.0,6.4,127.0,302.0,41997790.0,38000000.0,39000,http://www.imdb.com/title/tt1411250/?ref_=fn_tt_tt_1
Ride Along,2014.0,6.2,99.0,146.0,134141530.0,25000000.0,0,http://www.imdb.com/title/tt1408253/?ref_=fn_tt_tt_1
Ride Along 2,2016.0,5.9,102.0,119.0,90835030.0,40000000.0,0,http://www.imdb.com/title/tt2869728/?ref_=fn_tt_tt_1
Ride with the Devil,1999.0,6.8,148.0,95.0,630779.0,35000000.0,633,http://www.imdb.com/title/tt0134154/?ref_=fn_tt_tt_1
Riding Giants,2004.0,7.9,105.0,74.0,2276368.0,,0,http://www.imdb.com/title/tt0389326/?ref_=fn_tt_tt_1
Riding in Cars with Boys,2001.0,6.4,132.0,89.0,29781453.0,48000000.0,0,http://www.imdb.com/title/tt0200027/?ref_=fn_tt_tt_1
Righteous Kill,2008.0,6.0,101.0,198.0,40076438.0,60000000.0,0,http://www.imdb.com/title/tt1034331/?ref_=fn_tt_tt_1
Rio,2011.0,7.0,96.0,240.0,143618384.0,90000000.0,19000,http://www.imdb.com/title/tt1436562/?ref_=fn_tt_tt_1
Rio 2,2014.0,6.4,101.0,159.0,131536019.0,103000000.0,0,http://www.imdb.com/title/tt2357291/?ref_=fn_tt_tt_1
Ripley's Game,2002.0,6.7,110.0,56.0,,30000000.0,447,http://www.imdb.com/title/tt0265651/?ref_=fn_tt_tt_1
Rise of the Entrepreneur: The Search for a Better Way,2014.0,8.2,52.0,,,450000.0,460,http://www.imdb.com/title/tt4273494/?ref_=fn_tt_tt_1
Rise of the Guardians,2012.0,7.3,97.0,256.0,103400692.0,145000000.0,25000,http://www.imdb.com/title/tt1446192/?ref_=fn_tt_tt_1
Rise of the Planet of the Apes,2011.0,7.6,105.0,529.0,176740650.0,93000000.0,47000,http://www.imdb.com/title/tt1318514/?ref_=fn_tt_tt_1
Risen,2016.0,6.3,107.0,122.0,36874745.0,20000000.0,21000,http://www.imdb.com/title/tt3231054/?ref_=fn_tt_tt_1
River's Edge,1986.0,7.1,99.0,45.0,4600000.0,1900000.0,0,http://www.imdb.com/title/tt0091860/?ref_=fn_tt_tt_1
Rize,2005.0,7.1,86.0,49.0,3278611.0,,903,http://www.imdb.com/title/tt0436724/?ref_=fn_tt_tt_1
Ri¢hie Ri¢h,1994.0,5.2,95.0,19.0,38087756.0,40000000.0,0,http://www.imdb.com/title/tt0110989/?ref_=fn_tt_tt_1
Road Hard,2015.0,6.1,98.0,14.0,105943.0,1500000.0,212,http://www.imdb.com/title/tt3110770/?ref_=fn_tt_tt_1
Road House,1989.0,6.5,114.0,83.0,30050028.0,17000000.0,0,http://www.imdb.com/title/tt0098206/?ref_=fn_tt_tt_1
Road Trip,2000.0,6.5,94.0,103.0,68525609.0,15600000.0,0,http://www.imdb.com/title/tt0215129/?ref_=fn_tt_tt_1
Road to Perdition,2002.0,7.7,117.0,226.0,104054514.0,80000000.0,0,http://www.imdb.com/title/tt0257044/?ref_=fn_tt_tt_1
Roadside,2013.0,4.1,81.0,15.0,,,61,http://www.imdb.com/title/tt1958007/?ref_=fn_tt_tt_1
Roadside Romeo,2008.0,5.3,93.0,6.0,55202.0,,39,http://www.imdb.com/title/tt1050739/?ref_=fn_tt_tt_1
Roar,1981.0,6.4,102.0,50.0,2000000.0,17000000.0,0,http://www.imdb.com/title/tt0083001/?ref_=fn_tt_tt_1
Rob Roy,1995.0,6.9,139.0,44.0,31600000.0,28000000.0,0,http://www.imdb.com/title/tt0114287/?ref_=fn_tt_tt_1
Robin Hood,2010.0,6.7,156.0,343.0,105219735.0,200000000.0,17000,http://www.imdb.com/title/tt0955308/?ref_=fn_tt_tt_1
Robin Hood: Prince of Thieves,1991.0,6.9,155.0,67.0,165500000.0,48000000.0,0,http://www.imdb.com/title/tt0102798/?ref_=fn_tt_tt_1
Robin and Marian,1976.0,6.6,106.0,27.0,,5000000.0,672,http://www.imdb.com/title/tt0075147/?ref_=fn_tt_tt_1
RoboCop,2014.0,6.2,117.0,492.0,58607007.0,100000000.0,60000,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1
RoboCop 3,1993.0,3.9,104.0,75.0,10696210.0,23500000.0,716,http://www.imdb.com/title/tt0107978/?ref_=fn_tt_tt_1
Robot & Frank,2012.0,7.1,89.0,252.0,3325638.0,2500000.0,13000,http://www.imdb.com/title/tt1990314/?ref_=fn_tt_tt_1
Robot Chicken,,7.8,11.0,38.0,,,1000,http://www.imdb.com/title/tt0437745/?ref_=fn_tt_tt_1
Robots,2005.0,6.3,91.0,163.0,128200012.0,75000000.0,0,http://www.imdb.com/title/tt0358082/?ref_=fn_tt_tt_1
Rock Star,2001.0,6.2,105.0,107.0,16991902.0,57000000.0,0,http://www.imdb.com/title/tt0202470/?ref_=fn_tt_tt_1
Rock of Ages,2012.0,5.9,136.0,360.0,38509342.0,75000000.0,33000,http://www.imdb.com/title/tt1336608/?ref_=fn_tt_tt_1
Rockaway,2007.0,4.6,90.0,8.0,,2000000.0,44,http://www.imdb.com/title/tt0796355/?ref_=fn_tt_tt_1
Rocket Singh: Salesman of the Year,2009.0,7.5,150.0,14.0,,,773,http://www.imdb.com/title/tt1434447/?ref_=fn_tt_tt_1
RocknRolla,2008.0,7.3,114.0,209.0,5694401.0,18000000.0,12000,http://www.imdb.com/title/tt1032755/?ref_=fn_tt_tt_1
Rocky,1976.0,8.1,145.0,141.0,117235247.0,960000.0,0,http://www.imdb.com/title/tt0075148/?ref_=fn_tt_tt_1
Rocky Balboa,2006.0,7.2,139.0,285.0,70269171.0,24000000.0,0,http://www.imdb.com/title/tt0479143/?ref_=fn_tt_tt_1
Rodeo Girl,2016.0,5.7,108.0,1.0,,500000.0,0,http://www.imdb.com/title/tt4062896/?ref_=fn_tt_tt_1
Roger & Me,1989.0,7.5,91.0,40.0,6706368.0,160000.0,667,http://www.imdb.com/title/tt0098213/?ref_=fn_tt_tt_1
Rogue,,6.8,50.0,6.0,,,532,http://www.imdb.com/title/tt2397255/?ref_=fn_tt_tt_1
Role Models,2008.0,6.9,101.0,173.0,67266300.0,28000000.0,0,http://www.imdb.com/title/tt0430922/?ref_=fn_tt_tt_1
Roll Bounce,2005.0,6.0,112.0,55.0,17378977.0,,997,http://www.imdb.com/title/tt0403455/?ref_=fn_tt_tt_1
Rollerball,2002.0,3.0,98.0,151.0,18990542.0,70000000.0,584,http://www.imdb.com/title/tt0246894/?ref_=fn_tt_tt_1
Romance & Cigarettes,2005.0,6.3,105.0,87.0,540085.0,,0,http://www.imdb.com/title/tt0368222/?ref_=fn_tt_tt_1
Romantic Schemer,2015.0,5.1,,,,125000.0,0,http://www.imdb.com/title/tt4607906/?ref_=fn_tt_tt_1
Romeo + Juliet,1996.0,6.8,120.0,106.0,46338728.0,14500000.0,10000,http://www.imdb.com/title/tt0117509/?ref_=fn_tt_tt_1
Romeo Is Bleeding,1993.0,6.6,100.0,30.0,3275585.0,11500000.0,561,http://www.imdb.com/title/tt0107983/?ref_=fn_tt_tt_1
Romeo Must Die,2000.0,6.1,115.0,70.0,55973336.0,25000000.0,0,http://www.imdb.com/title/tt0165929/?ref_=fn_tt_tt_1
Ronin,1998.0,7.3,122.0,149.0,41609593.0,55000000.0,0,http://www.imdb.com/title/tt0122690/?ref_=fn_tt_tt_1
Room,2015.0,8.3,118.0,421.0,14677654.0,13000000.0,72000,http://www.imdb.com/title/tt3170832/?ref_=fn_tt_tt_1
Rosemary's Baby,1968.0,8.0,136.0,215.0,,2300000.0,13000,http://www.imdb.com/title/tt0063522/?ref_=fn_tt_tt_1
Rosewater,2014.0,6.6,103.0,129.0,3093491.0,5000000.0,5000,http://www.imdb.com/title/tt2752688/?ref_=fn_tt_tt_1
Rotor DR1,2015.0,3.4,98.0,4.0,,350000.0,240,http://www.imdb.com/title/tt4162992/?ref_=fn_tt_tt_1
Rounders,1998.0,7.4,121.0,128.0,22905674.0,12000000.0,0,http://www.imdb.com/title/tt0128442/?ref_=fn_tt_tt_1
Royal Kill,2009.0,3.2,90.0,8.0,,350000.0,53,http://www.imdb.com/title/tt0421237/?ref_=fn_tt_tt_1
Rubber,2010.0,5.8,82.0,230.0,98017.0,500000.0,46000,http://www.imdb.com/title/tt1612774/?ref_=fn_tt_tt_1
Ruby in Paradise,1993.0,7.2,114.0,11.0,1001437.0,800000.0,81,http://www.imdb.com/title/tt0108000/?ref_=fn_tt_tt_1
Rudderless,2014.0,7.5,105.0,44.0,37440.0,5000000.0,0,http://www.imdb.com/title/tt1798243/?ref_=fn_tt_tt_1
Rugrats Go Wild,2003.0,5.6,80.0,45.0,39399750.0,25000000.0,329,http://www.imdb.com/title/tt0337711/?ref_=fn_tt_tt_1
Rugrats in Paris: The Movie,2000.0,6.1,78.0,41.0,76501438.0,30000000.0,181,http://www.imdb.com/title/tt0213203/?ref_=fn_tt_tt_1
Rules of Engagement,,7.3,22.0,8.0,,,0,http://www.imdb.com/title/tt0790772/?ref_=fn_tt_tt_1
Rumble in the Bronx,1995.0,6.7,89.0,62.0,32333860.0,7500000.0,0,http://www.imdb.com/title/tt0113326/?ref_=fn_tt_tt_1
Run All Night,2015.0,6.6,114.0,236.0,26442251.0,50000000.0,15000,http://www.imdb.com/title/tt2199571/?ref_=fn_tt_tt_1
Run Lola Run,1998.0,7.8,81.0,181.0,7267324.0,3500000.0,0,http://www.imdb.com/title/tt0130827/?ref_=fn_tt_tt_1
"Run, Fatboy, Run",2007.0,6.6,100.0,168.0,5998971.0,,0,http://www.imdb.com/title/tt0425413/?ref_=fn_tt_tt_1
"Run, Hide, Die",2012.0,3.7,75.0,7.0,,50000.0,225,http://www.imdb.com/title/tt2442662/?ref_=fn_tt_tt_1
Runaway Bride,1999.0,5.5,116.0,103.0,152149590.0,70000000.0,0,http://www.imdb.com/title/tt0163187/?ref_=fn_tt_tt_1
Runner Runner,2013.0,5.6,88.0,184.0,19316646.0,30000000.0,0,http://www.imdb.com/title/tt2364841/?ref_=fn_tt_tt_1
Running Forever,2015.0,8.6,88.0,,,5000000.0,49,http://www.imdb.com/title/tt4453560/?ref_=fn_tt_tt_1
Running Scared,2006.0,7.4,122.0,157.0,6855137.0,17000000.0,0,http://www.imdb.com/title/tt0404390/?ref_=fn_tt_tt_1
Running with Scissors,2006.0,6.2,122.0,132.0,6754898.0,12000000.0,0,http://www.imdb.com/title/tt0439289/?ref_=fn_tt_tt_1
Rush,2013.0,8.1,123.0,393.0,26903709.0,38000000.0,83000,http://www.imdb.com/title/tt1979320/?ref_=fn_tt_tt_1
Rush Hour,,5.8,43.0,5.0,,,0,http://www.imdb.com/title/tt4085584/?ref_=fn_tt_tt_1
Rush Hour 2,2001.0,6.6,90.0,127.0,226138454.0,90000000.0,0,http://www.imdb.com/title/tt0266915/?ref_=fn_tt_tt_1
Rush Hour 3,2007.0,6.2,91.0,162.0,140080850.0,140000000.0,0,http://www.imdb.com/title/tt0293564/?ref_=fn_tt_tt_1
Rushmore,1998.0,7.7,93.0,179.0,17096053.0,9000000.0,5000,http://www.imdb.com/title/tt0128445/?ref_=fn_tt_tt_1
Rust,2010.0,5.7,95.0,3.0,,250000.0,141,http://www.imdb.com/title/tt1360826/?ref_=fn_tt_tt_1
S.W.A.T.,2003.0,6.0,117.0,144.0,116643346.0,80000000.0,0,http://www.imdb.com/title/tt0257076/?ref_=fn_tt_tt_1
Sabotage,2014.0,5.7,109.0,233.0,10499968.0,35000000.0,10000,http://www.imdb.com/title/tt1742334/?ref_=fn_tt_tt_1
"Sabrina, the Teenage Witch",,6.6,22.0,20.0,,3000000.0,990,http://www.imdb.com/title/tt0115341/?ref_=fn_tt_tt_1
Safe,2012.0,6.5,94.0,258.0,17120019.0,30000000.0,12000,http://www.imdb.com/title/tt1656190/?ref_=fn_tt_tt_1
Safe Haven,2013.0,6.7,115.0,184.0,71346930.0,28000000.0,23000,http://www.imdb.com/title/tt1702439/?ref_=fn_tt_tt_1
Safe House,2012.0,6.8,115.0,298.0,126149655.0,85000000.0,19000,http://www.imdb.com/title/tt1599348/?ref_=fn_tt_tt_1
Safe Men,1998.0,6.1,88.0,33.0,21210.0,1000000.0,157,http://www.imdb.com/title/tt0120813/?ref_=fn_tt_tt_1
Safety Not Guaranteed,2012.0,7.0,86.0,271.0,4007792.0,750000.0,31000,http://www.imdb.com/title/tt1862079/?ref_=fn_tt_tt_1
Sahara,2005.0,6.0,124.0,163.0,68642452.0,130000000.0,0,http://www.imdb.com/title/tt0318649/?ref_=fn_tt_tt_1
Saint John of Las Vegas,2009.0,5.8,85.0,45.0,100669.0,3800000.0,407,http://www.imdb.com/title/tt1276105/?ref_=fn_tt_tt_1
Saint Ralph,2004.0,7.6,98.0,47.0,795126.0,6000000.0,989,http://www.imdb.com/title/tt0384488/?ref_=fn_tt_tt_1
Saints and Soldiers,2003.0,6.8,90.0,33.0,1310270.0,780000.0,1000,http://www.imdb.com/title/tt0373283/?ref_=fn_tt_tt_1
Salt,2010.0,6.4,101.0,330.0,118311368.0,110000000.0,23000,http://www.imdb.com/title/tt0944835/?ref_=fn_tt_tt_1
Salvador,1986.0,7.5,122.0,48.0,,4500000.0,1000,http://www.imdb.com/title/tt0091886/?ref_=fn_tt_tt_1
Salvation Boulevard,2011.0,5.3,96.0,48.0,27445.0,9000000.0,1000,http://www.imdb.com/title/tt1251743/?ref_=fn_tt_tt_1
Samsara,2011.0,8.5,102.0,115.0,2601847.0,4000000.0,26000,http://www.imdb.com/title/tt0770802/?ref_=fn_tt_tt_1
San Andreas,2015.0,6.1,114.0,358.0,155181732.0,110000000.0,52000,http://www.imdb.com/title/tt2126355/?ref_=fn_tt_tt_1
Sanctuary; Quite a Conundrum,2012.0,5.4,82.0,13.0,,200000.0,424,http://www.imdb.com/title/tt2049518/?ref_=fn_tt_tt_1
Sanctum,2011.0,5.9,108.0,244.0,23070045.0,30000000.0,11000,http://www.imdb.com/title/tt0881320/?ref_=fn_tt_tt_1
Sands of Iwo Jima,1949.0,7.2,109.0,40.0,,1000000.0,624,http://www.imdb.com/title/tt0041841/?ref_=fn_tt_tt_1
Sarah's Key,2010.0,7.5,111.0,136.0,7691700.0,10000000.0,0,http://www.imdb.com/title/tt1668200/?ref_=fn_tt_tt_1
Sardaar Ji,2015.0,6.6,141.0,1.0,,3000000.0,50,http://www.imdb.com/title/tt4080386/?ref_=fn_tt_tt_1
Sausage Party,2016.0,7.5,89.0,65.0,,19000000.0,13000,http://www.imdb.com/title/tt1700841/?ref_=fn_tt_tt_1
Savage Grace,2007.0,5.9,97.0,121.0,434417.0,4600000.0,0,http://www.imdb.com/title/tt0379976/?ref_=fn_tt_tt_1
Savages,2012.0,6.5,141.0,339.0,47307550.0,45000000.0,28000,http://www.imdb.com/title/tt1615065/?ref_=fn_tt_tt_1
Save the Last Dance,2001.0,6.1,112.0,101.0,91038276.0,13000000.0,0,http://www.imdb.com/title/tt0206275/?ref_=fn_tt_tt_1
Saved!,2004.0,6.9,92.0,121.0,8786715.0,5000000.0,0,http://www.imdb.com/title/tt0332375/?ref_=fn_tt_tt_1
Saving Face,2004.0,7.6,96.0,54.0,1186323.0,,774,http://www.imdb.com/title/tt0384504/?ref_=fn_tt_tt_1
Saving Grace,,7.5,60.0,9.0,,,634,http://www.imdb.com/title/tt0830900/?ref_=fn_tt_tt_1
Saving Mr. Banks,2013.0,7.5,125.0,405.0,83299761.0,35000000.0,39000,http://www.imdb.com/title/tt2140373/?ref_=fn_tt_tt_1
Saving Private Perez,2011.0,6.0,105.0,16.0,1391770.0,,0,http://www.imdb.com/title/tt0461336/?ref_=fn_tt_tt_1
Saving Private Ryan,1998.0,8.6,169.0,219.0,216119491.0,70000000.0,22000,http://www.imdb.com/title/tt0120815/?ref_=fn_tt_tt_1
Saving Silverman,2001.0,5.9,96.0,97.0,19351569.0,22000000.0,739,http://www.imdb.com/title/tt0239948/?ref_=fn_tt_tt_1
Saw,2004.0,7.7,103.0,287.0,55153403.0,1200000.0,0,http://www.imdb.com/title/tt0387564/?ref_=fn_tt_tt_1
Saw 3D: The Final Chapter,2010.0,5.6,90.0,178.0,45670855.0,20000000.0,12000,http://www.imdb.com/title/tt1477076/?ref_=fn_tt_tt_1
Saw II,2005.0,6.6,95.0,250.0,87025093.0,4000000.0,0,http://www.imdb.com/title/tt0432348/?ref_=fn_tt_tt_1
Saw III,2006.0,6.2,121.0,210.0,80150343.0,10000000.0,0,http://www.imdb.com/title/tt0489270/?ref_=fn_tt_tt_1
Saw IV,2007.0,5.9,96.0,190.0,63270259.0,10000000.0,0,http://www.imdb.com/title/tt0890870/?ref_=fn_tt_tt_1
Saw V,2008.0,5.8,95.0,160.0,56729973.0,10800000.0,0,http://www.imdb.com/title/tt1132626/?ref_=fn_tt_tt_1
Saw VI,2009.0,6.0,92.0,156.0,27669413.0,11000000.0,0,http://www.imdb.com/title/tt1233227/?ref_=fn_tt_tt_1
Say It Isn't So,2001.0,4.9,95.0,87.0,5516708.0,25000000.0,295,http://www.imdb.com/title/tt0239949/?ref_=fn_tt_tt_1
Scarface,1983.0,8.3,142.0,147.0,44700000.0,25000000.0,19000,http://www.imdb.com/title/tt0086250/?ref_=fn_tt_tt_1
Scary Movie 2,2001.0,5.2,83.0,127.0,71277420.0,45000000.0,0,http://www.imdb.com/title/tt0257106/?ref_=fn_tt_tt_1
Scary Movie 3,2003.0,5.5,84.0,151.0,110000082.0,48000000.0,0,http://www.imdb.com/title/tt0306047/?ref_=fn_tt_tt_1
Scary Movie 4,2006.0,5.1,89.0,151.0,90703745.0,45000000.0,1000,http://www.imdb.com/title/tt0362120/?ref_=fn_tt_tt_1
Scary Movie 5,2013.0,3.5,88.0,153.0,32014289.0,20000000.0,13000,http://www.imdb.com/title/tt0795461/?ref_=fn_tt_tt_1
Schindler's List,1993.0,8.9,185.0,174.0,96067179.0,22000000.0,41000,http://www.imdb.com/title/tt0108052/?ref_=fn_tt_tt_1
School Daze,1988.0,5.8,121.0,22.0,14545844.0,6500000.0,624,http://www.imdb.com/title/tt0096054/?ref_=fn_tt_tt_1
