movie_title,actor_3_name,actor_3_facebook_likes
The Janky Promoters,Glenn Plummer,240.0
The Jerky Boys,Peter Appel,27.0
The Jimmy Show,Heather Bucha,4.0
The Joneses,Robert Pralgo,688.0
The Judge,Leighton Meester,3000.0
The Jungle Book,Garry Shandling,591.0
The Jungle Book 2,Tony Jay,384.0
The Juror,Anne Heche,643.0
The Karate Kid,William Bassett,225.0
The Kentucky Fried Movie,Tara Strohmeier,11.0
The Kid,Daniel von Bargen,577.0
The Kids Are All Right,Yaya DaCosta,712.0
The Killer Inside Me,Jay R. Ferguson,204.0
The King of Najayo,Claudette Lalí,15.0
The King's Speech,Derek Jacobi,520.0
The Kingdom,Tim McGraw,461.0
The Kite Runner,Khalid Abdalla,161.0
The Knife of Don Juan,Juan Carlos Montoya,0.0
The Ladies Man,Tim Meadows,553.0
The Lady from Shanghai,Ted de Corsia,18.0
The Ladykillers,Stephen Root,939.0
The Lake House,Ebon Moss-Bachrach,211.0
The Land Before Time,Bill Erwin,191.0
The Land Girls,Steven Mackintosh,227.0
The Last Airbender,Aasif Mandvi,346.0
The Last Big Thing,James Lorinz,14.0
The Last Castle,Michael Irby,507.0
The Last Days on Mars,Tom Cullen,507.0
The Last Dragon,Keshia Knight Pulliam,619.0
The Last Emperor,Victor Wong,400.0
The Last Exorcism,Patrick Fabian,308.0
The Last Exorcism Part II,Ashley Bell,400.0
The Last Five Years,Charly Bivona,89.0
The Last Godfather,Michael Rispoli,385.0
The Last House on the Left,Martha MacIsaac,616.0
The Last King of Scotland,Abby Mukiibi Nkaaga,25.0
The Last Legion,Owen Teale,112.0
The Last Samurai,Chad Lindberg,445.0
The Last Shot,Tim Blake Nelson,596.0
The Last Sin Eater,A.J. Buckley,275.0
The Last Song,Melissa Ordway,318.0
The Last Stand,Christiana Leucas,165.0
The Last Station,Anne-Marie Duff,231.0
The Last Temptation of Christ,Roberts Blossom,159.0
The Last Time I Committed Suicide,Gretchen Mol,599.0
The Last Waltz,Bob Dylan,476.0
The Last Witch Hunter,Lotte Verbeek,612.0
The Last of the Mohicans,Eric Schweig,322.0
The Lawnmower Man,Troy Evans,120.0
The Lazarus Effect,Donald Glover,801.0
The League of Extraordinary Gentlemen,Tony Curran,845.0
The Legend of Bagger Vance,Charlize Theron,9000.0
The Legend of Drunken Master,Ho-Sung Pak,75.0
The Legend of God's Gun,Christian Anderson,17.0
The Legend of Hell's Gate: An American Conspiracy,Glenn Morshower,894.0
The Legend of Hercules,Gaia Weiss,182.0
The Legend of Suriyothai,Mai Charoenpura,6.0
The Legend of Tarzan,Casper Crump,103.0
The Legend of Zorro,Adrian Alonso,163.0
The Legend of the Lone Ranger,Michael Horse,102.0
The Lego Movie,Alison Brie,2000.0
The Libertine,Richard Coyle,567.0
The Life Aquatic with Steve Zissou,Matthew Gray Gubler,639.0
The Life Before Her Eyes,Brett Cullen,350.0
The Life of David Gale,Matt Craven,256.0
The Limey,William Lucking,132.0
The Lincoln Lawyer,Frances Fisher,638.0
The Lion King,Niketa Calame,847.0
The Lion of Judah,Anupam Kher,397.0
The Little Ponderosa Zoo,Jamison Stalsworth,53.0
The Little Prince,Mackenzie Foy,6000.0
The Little Vampire,Alice Krige,368.0
The Lives of Others,Martina Gedeck,155.0
The Living Daylights,Art Malik,162.0
The Living Wake,Matthew Cowles,170.0
The Lizzie McGuire Movie,Alex Borstein,566.0
The Lone Ranger,Tom Wilkinson,1000.0
The Long Kiss Goodnight,Yvonne Zima,263.0
The Long Riders,Randy Quaid,695.0
The Longest Day,Eddie Albert,196.0
The Longest Ride,Hayley Lovitt,954.0
The Longest Yard,Dalip Singh,421.0
The Longshots,Garrett Morris,424.0
The Looking Glass,Mary Norwood,221.0
The Lord of the Rings: The Fellowship of the Ring,Billy Boyd,857.0
The Lord of the Rings: The Return of the King,Bernard Hill,416.0
The Lord of the Rings: The Two Towers,Billy Boyd,857.0
The Lords of Salem,Michael Berryman,721.0
The Losers,Óscar Jaenada,619.0
The Loss of Sexual Innocence,Julian Sands,687.0
The Lost Boys,Jason Patric,673.0
The Lost City,Enrique Murciano,195.0
The Lost Medallion: The Adventures of Billy Stone,Tiya Sircar,395.0
The Lost Skeleton of Cadavra,Larry Blamire,56.0
The Lost Weekend,Frank Faylen,66.0
The Lost World: Jurassic Park,Vanessa Lee Chester,227.0
The Love Guru,Verne Troyer,645.0
The Love Letter,Estelle Parsons,224.0
The Loved Ones,Victoria Thaine,35.0
The Lovely Bones,Tom McCarthy,310.0
The Lovers,Bipasha Basu,283.0
The Lucky One,Jay R. Ferguson,204.0
The Lucky Ones,Mark L. Young,322.0
The Lunchbox,Lillete Dubey,73.0
The Machinist,Reg E. Cathey,360.0
The Magic Flute,Joseph Kaiser,3.0
The Magic Sword: Quest for Camelot,Eric Idle,795.0
The Maid's Room,John Brodsky,233.0
The Majestic,Jeffrey DeMunn,745.0
The Man,Gigi Rice,69.0
The Man Who Knew Too Little,Joanne Whalley,507.0
The Man Who Shot Liberty Valance,Vera Miles,332.0
The Man from Earth,David Lee Smith,131.0
The Man from Snowy River,Tom Burlinson,75.0
The Man from U.N.C.L.E.,Christian Berkel,104.0
The Man in the Iron Mask,Judith Godrèche,80.0
The Man with the Golden Gun,Desmond Llewelyn,244.0
The Man with the Iron Fists,Daniel Wu,353.0
The Manchurian Candidate,Jose Pablo Cantillo,502.0
The Marine,Drew Powell,129.0
The Marine 4: Moving Target,David Lewis,164.0
The Martian,Benedict Wong,372.0
The Mask,Reg E. Cathey,360.0
The Mask of Zorro,Stuart Wilson,94.0
The Masked Saint,Lara Jean Chorostecki,131.0
The Master,Bruce Goodchild,15.0
The Master of Disguise,James Brolin,499.0
The Matador,Hope Davis,442.0
The Matrix,Gloria Foster,99.0
The Matrix Reloaded,Helmut Bakaitis,30.0
The Matrix Revolutions,Nona Gaye,233.0
The Maze Runner,Jacob Latimore,129.0
The Mechanic,Mini Anden,350.0
The Medallion,Anthony Chau-Sang Wong,96.0
The Men Who Stare at Goats,Stephen Root,939.0
The Merchant of Venice,Kris Marshall,548.0
The Messenger,Eamonn Walker,706.0
The Messenger: The Story of Joan of Arc,Rab Affleck,15.0
The Messengers,Riley Smith,762.0
The Mexican,Julia Roberts,8000.0
The Midnight Meat Train,Leslie Bibb,1000.0
The Mighty,Gena Rowlands,545.0
The Mighty Ducks,Elden Henson,577.0
The Mighty Macs,Jennifer Butler,455.0
The Mirror Has Two Faces,Mimi Rogers,292.0
The Misfits,Thelma Ritter,268.0
The Missing,Frances O'Connor,575.0
The Missing Person,Paul Adelstein,399.0
The Mist,Jeffrey DeMunn,745.0
The Molly Maguires,Samantha Eggar,104.0
The Mongol King,Sara Stepnicka,2.0
The Monuments Men,Bob Balaban,559.0
The Mortal Instruments: City of Bones,CCH Pounder,1000.0
The Motel,Jackie Nova,7.0
The Mothman Prophecies,David Eigenberg,395.0
The Mudge Boy,Ryan Donowho,181.0
The Mummy Returns,Patricia Velasquez,591.0
The Mummy: Tomb of the Dragon Emperor,Russell Wong,595.0
The Muppet Christmas Carol,Steve Whitmire,84.0
The Muppet Movie,Dom DeLuise,842.0
The Muppets,Steve Whitmire,84.0
The Muse,Albert Brooks,745.0
The Musketeer,Stephen Rea,327.0
The Naked Ape,Amanda MacDonald,15.0
The Naked Gun 2½: The Smell of Fear,O.J. Simpson,144.0
The Names of Love,Zinedine Soualem,9.0
The Namesake,Tabu,341.0
The Nativity Story,Shaun Toub,206.0
The Negotiator,Siobhan Fallon Hogan,294.0
The Neon Demon,Charles Baker,500.0
The Net,Ray McKinnon,287.0
The NeverEnding Story,Alan Oppenheimer,271.0
The New Guy,Gene Simmons,301.0
The New World,Wes Studi,855.0
The Newton Boys,Dwight Yoakam,324.0
The Next Best Thing,Illeana Douglas,347.0
The Next Three Days,Aisha Hinds,343.0
The Night Listener,Rory Culkin,710.0
The Night Visitor,Andrew Keir,13.0
The Ninth Gate,Lena Olin,541.0
The Notebook,Gena Rowlands,545.0
The November Man,Will Patton,537.0
The Number 23,Ed Lauter,897.0
The Nun's Story,Beatrice Straight,75.0
The Nut Job,Sarah Gadon,691.0
The Nutcracker,Margaret Tracey,0.0
The Nutcracker in 3D,Richard E. Grant,554.0
The Nutty Professor,Dave Chappelle,744.0
The O.C.,Tate Donovan,650.0
The Object of My Affection,Kali Rocha,106.0
The Odd Life of Timothy Green,Common,988.0
The Oh in Ohio,Winter Ave Zoli,276.0
The Omega Code,Ayla Kell,440.0
The Omen,Billie Whitelaw,108.0
The One,Delroy Lindo,848.0
The Oogieloves in the Big Balloon Adventure,Toni Braxton,231.0
The Open Road,Ted Danson,875.0
The Opposite Sex,Josh Hopkins,491.0
The Order,Benno Fürmann,127.0
The Original Kings of Comedy,Steve Harvey,360.0
The Orphanage,Fernando Cayo,143.0
The Other Boleyn Girl,Benedict Cumberbatch,19000.0
The Other Dream Team,Mickey Hart,8.0
The Other End of the Line,Shriya Saran,315.0
The Other Guys,Derek Jeter,107.0
The Other Side of Heaven,Miriama Smith,35.0
The Other Woman,David Thornton,119.0
The Others,Eric Sykes,83.0
The Out-of-Towners,Carlease Burke,210.0
The Outrageous Sophie Tucker,Tony Bennett,205.0
The Outsiders,Tom Waits,699.0
The Oxford Murders,Danny Sapani,102.0
The Pacifier,Tate Donovan,650.0
The Painted Veil,Alan David,7.0
The Pallbearer,Carol Kane,636.0
The Party's Over,Louise Sorel,47.0
The Passion of the Christ,Hristo Shopov,113.0
The Past is a Grotesque Animal,David Barnes,0.0
The Patriot,Tom Wilkinson,1000.0
The Peacemaker,Marcel Iures,258.0
The Peanuts Movie,Bill Melendez,36.0
The Pelican Brief,Tony Goldwyn,956.0
The Perez Family,Vincent Gallo,787.0
The Perfect Game,Bruce McGill,655.0
The Perfect Host,Nathaniel Parker,271.0
The Perfect Man,Vanessa Lengies,804.0
The Perfect Match,Lauren London,503.0
The Perfect Storm,Bob Gunton,461.0
The Perfect Wave,Diana Vickers,111.0
The Perks of Being a Wallflower,Kate Walsh,850.0
The Pet,Summer Napoles,0.0
The Phantom,Kristy Swanson,579.0
The Phantom of the Opera,Miranda Richardson,530.0
The Pianist,Ed Stoppard,95.0
The Piano,Geneviève Lemon,11.0
The Pink Panther,William Abadie,38.0
The Pirate,Ellen Ross,48.0
The Pirates Who Don't Do Anything: A VeggieTales Movie,Phil Vischer,23.0
The Pirates! Band of Misfits,Brian Blessed,591.0
The Place Beyond the Pines,Angelo Anthony Pizza,619.0
The Player,Jeff Marlow,460.0
The Players Club,Chrystale Wilson,498.0
The Pledge,Nels Lennarson,19.0
The Poker House,Bokeem Woodbine,904.0
The Polar Express,Peter Scolari,267.0
The Possession,Natasha Calis,309.0
The Postman,Larenz Tate,582.0
The Postman Always Rings Twice,John Colicos,85.0
The Powerpuff Girls,Tom Kane,265.0
The Prestige,Scarlett Johansson,19000.0
The Prince,Jessica Lowndes,1000.0
The Prince and Me,Luke Mably,438.0
The Prince of Egypt,Eden Riegel,145.0
The Prince of Tides,Melinda Dillon,252.0
The Princess Bride,André the Giant,594.0
The Princess Diaries,Heather Matarazzo,529.0
The Princess Diaries 2: Royal Engagement,Hector Elizondo,995.0
The Princess and the Cobbler,Clive Revill,73.0
The Princess and the Frog,Anika Noni Rose,525.0
The Prisoner of Zenda,Ronald Colman,135.0
The Producers,Matthew Broderick,2000.0
The Promise,Nicholas Tse,107.0
The Prophecy,Virginia Madsen,912.0
The Proposal,Craig T. Nelson,723.0
The Proposition,Danny Huston,430.0
The Protector,Johnny Nguyen,380.0
The Puffy Chair,Bari Hyman,10.0
The Punisher,Eddie Jemison,336.0
The Purge,Chris Mulkey,535.0
The Purge: Anarchy,Roberta Valderrama,908.0
The Purge: Election Year,Mykelti Williamson,393.0
The Pursuit of D.B. Cooper,Paul Gleason,212.0
The Pursuit of Happyness,James Karen,168.0
The Queen,Alex Jennings,39.0
The Quick and the Dead,Roberts Blossom,159.0
The Quiet,Edie Falco,659.0
The Quiet American,Holmes Osborne,83.0
The R.M.,Curt Doussett,17.0
The Rage: Carrie 2,Eddie Kaye Thomas,484.0
The Raid: Redemption,Donny Alamsyah,60.0
The Railway Man,Sam Reid,212.0
The Rainmaker,Virginia Madsen,913.0
The Raven,Kevin McNally,427.0
The Reader,Susanne Lothar,50.0
The Real Cancun,Benjamin Fletcher,0.0
The Reaping,William Ragsdale,135.0
The Red Violin,Carlo Cecchi,2.0
The Reef,Adrienne Pickering,72.0
The Relic,Chi Muoi Lo,308.0
The Remains of the Day,Ben Chaplin,258.0
The Replacement Killers,Patrick Kilpatrick,488.0
The Replacements,Faizon Love,585.0
The Return,Nataliya Vdovina,9.0
The Return of the Living Dead,Beverly Randolph,358.0
The Return of the Pink Panther,Catherine Schell,80.0
The Returned,Céline Sallette,114.0
The Revenant,Lukas Haas,733.0
The Ridges,Brandon Landers,8.0
The Ridiculous 6,Jon Lovitz,11000.0
The Right Stuff,Sam Shepard,820.0
The Ring Two,Sissy Spacek,874.0
The Rise of the Krays,Kris Sommerville,109.0
The Rite,Toby Jones,2000.0
The River Wild,William Lucking,132.0
The Road,Robert Duvall,3000.0
The Road to El Dorado,Elton John,442.0
The Robe,Victor Mature,275.0
The Rock,Bokeem Woodbine,904.0
The Rocker,Josh Gad,1000.0
The Rocket: The Legend of Rocket Richard,Julie LeBreton,23.0
The Rookie,Angus T. Jones,1000.0
The Roommate,Frances Fisher,638.0
The Rose,Alan Bates,122.0
The Royal Tenenbaums,Seymour Cassel,327.0
The Rugrats Movie,Christine Cavanaugh,368.0
The Ruins,Sergio Calderón,49.0
The Rules of Attraction,Clifton Collins Jr.,968.0
The Runaways,Johnny Lewis,741.0
The Rundown,Ewen Bremner,557.0
The Running Man,Richard Dawson,384.0
The Saint,Velibor Topic,84.0
The Salon,Garrett Morris,424.0
The Salton Sea,Anthony LaPaglia,576.0
The Santa Clause,Peter Boyle,595.0
The Santa Clause 2,Eric Lloyd,775.0
The Savages,Gbenga Akinnagbe,338.0
The Scarlet Letter,Demi Moore,2000.0
The Scorch Trials,Rosa Salazar,240.0
The Score,Gary Farmer,580.0
The Scorpion King,Bernard Hill,416.0
The Sea Inside,Tamar Novas,93.0
The Second Best Exotic Marigold Hotel,Ronald Pickup,111.0
The Second Mother,Luis Miranda,4.0
The Secret,Genevieve O'Reilly,119.0
The Secret Life of Bees,Jennifer Hudson,549.0
The Secret Life of Pets,Albert Brooks,745.0
The Secret Life of Walter Mitty,Joey Slotnick,423.0
The Secret in Their Eyes,Guillermo Francella,50.0
The Secret of Kells,Evan McGuire,4.0
The Sentinel,Martin Donovan,206.0
The Sessions,Rhea Perlman,365.0
The Shadow,John Kapelos,510.0
The Shaggy Dog,Kristin Davis,722.0
The Shallows,Sedona Legge,2.0
The Shawshank Redemption,Bob Gunton,461.0
The Shining,Joe Turkel,413.0
The Shipping News,Jason Behr,505.0
The Siege,Mark Valley,774.0
The Signal,Beau Knapp,236.0
The Silence of the Lambs,Anthony Heald,173.0
The Simpsons Movie,Marcia Wallace,433.0
The Singing Detective,Alfre Woodard,1000.0
The Singles Ward,Daryn Tufts,15.0
The Sisterhood of Night,Louis Ozawa Changchien,195.0
The Sisterhood of the Traveling Pants,Kyle Schmid,917.0
The Sisterhood of the Traveling Pants 2,Michael Rady,523.0
The Sitter,Kylie Bunbury,370.0
The Sixth Sense,Olivia Williams,766.0
The Skeleton Key,Joy Bryant,280.0
The Skeleton Twins,Kathleen Rose Perkins,180.0
The Skulls,William Petersen,883.0
The Slaughter Rule,Eddie Spears,699.0
The Sleepwalker,Gitte Witt,9.0
The Smurfs,Madison McKinley,111.0
The Smurfs 2,Vanessa Matsui,40.0
The Social Network,Marcella Lentz-Pope,81.0
The Soloist,Rachael Harris,569.0
The Son of No One,Tracy Morgan,642.0
The Sorcerer's Apprentice,Robert Capron,370.0
The Sound and the Shadow,Felix Avitia,33.0
The Sound of Music,Nicholas Hammond,195.0
The Spanish Prisoner,Campbell Scott,393.0
The Specialist,Emilio Estefan Jr.,20.0
The Specials,Jamie Kennedy,490.0
The Spectacular Now,Dayo Okeniyi,478.0
The Spiderwick Chronicles,Joan Plowright,330.0
The Spirit,Louis Lombardi,437.0
The SpongeBob Movie: Sponge Out of Water,Eddie Deezen,726.0
The SpongeBob SquarePants Movie,Rodger Bumpass,217.0
The Spy Next Door,George Lopez,453.0
The Spy Who Loved Me,Barbara Bach,238.0
The Square,Aida Elkashef,5.0
The Squid and the Whale,Owen Kline,18.0
The Statement,John Neville,387.0
The Station Agent,Paula Garcés,587.0
The Stepfather,Skyler Samuels,429.0
The Stepford Wives,Roger Bart,465.0
The Stewardesses,William Condos,0.0
The Sticky Fingers of Time,Terumi Matthews,5.0
The Sting,Ray Walston,417.0
The Story of Us,Rita Wilson,323.0
The Straight Story,Everett McGill,201.0
The Sum of All Fears,Philip Baker Hall,497.0
The Sweeney,Alan Ford,422.0
The Sweet Hereafter,Simon Baker,395.0
The Sweetest Thing,Chelsea Bond,16.0
The Swindle,Michel Serrault,28.0
The Switch,Kelli Barrett,110.0
The Tailor of Panama,Mark Margolis,1000.0
The Taking of Pelham 1 2 3,Michael Rispoli,385.0
The Tale of Despereaux,Frank Langella,903.0
The Talented Mr. Ripley,Jack Davenport,1000.0
The Tempest,Tom Conti,181.0
The Ten,Ron Silver,139.0
The Terminal,Barry Shabaka Henley,232.0
The Terminator,Paul Winfield,255.0
The Texas Chain Saw Massacre,Marilyn Burns,177.0
The Texas Chainsaw Massacre 2,Jim Siedow,14.0
The Texas Chainsaw Massacre: The Beginning,Lew Temple,597.0
The Theory of Everything,Simon McBurney,149.0
The Thin Red Line,Dash Mihok,463.0
The Thing,David Clennon,145.0
The Thirteenth Floor,Brad William Henke,363.0
The Thomas Crown Affair,Denis Leary,835.0
The Three Musketeers,Orlando Bloom,5000.0
The Three Stooges,Sean Hayes,760.0
The Tigger Movie,Ken Sansom,16.0
The Timber,Shaun O'Hagan,106.0
The Time Machine,Josh Stamberg,102.0
The Time Traveler's Wife,Michelle Nolden,100.0
The To Do List,Scott Porter,690.0
The Tooth Fairy,Steve Bacic,235.0
The Torture Chamber of Dr. Sadism,Karin Dor,51.0
The Touch,Elea Oberon,51.0
The Tourist,Rufus Sewell,3000.0
The Town,Owen Burke,206.0
The Toxic Avenger,Pat Ryan,10.0
The Toxic Avenger Part II,Lisa Gaye,14.0
The Train,Michel Simon,28.0
The Transporter,Matt Schulze,447.0
The Transporter Refueled,Radivoje Bukvic,150.0
The Tree of Life,Fiona Shaw,687.0
The Trials of Darryl Hunt,John Reeves,0.0
The Triplets of Belleville,Béatrice Bonifassi,0.0
The Trouble with Harry,Royal Dano,232.0
The True Story of Puss'N Boots,Jérôme Deschamps,0.0
The Truman Show,Peter Krause,576.0
The Tuxedo,Ritchie Coster,107.0
The Twilight Saga: Breaking Dawn - Part 2,Taylor Lautner,12000.0
The Twilight Saga: Eclipse,Anna Kendrick,10000.0
The Twilight Saga: New Moon,Taylor Lautner,12000.0
The Ugly Truth,Eric Winter,954.0
The Ultimate Gift,Mircea Monroe,633.0
The Unborn,Rachel Brosnahan,389.0
The Untouchables,Charles Martin Smith,188.0
The Upside of Anger,Joan Allen,805.0
The Usual Suspects,Kevin Pollak,574.0
The Valley of Decision,Lionel Barrymore,275.0
The Vatican Exorcisms,Joe Marino,0.0
The Vatican Tapes,Dougray Scott,794.0
The Veil,Kira McLean,359.0
The Velocity of Gary,Olivia d'Abo,476.0
The Verdict,Jack Warden,359.0
The Village,William Hurt,882.0
The Virgin Suicides,Scott Glenn,826.0
The Virginity Hit,Zack Pearlman,126.0
The Visit,Olivia DeJonge,99.0
The Visual Bible: The Gospel of John,Scott Handy,109.0
The Vow,Dillon Casey,281.0
The Wackness,Method Man,362.0
The Wailing,Woo-hee Chun,0.0
The Walk,Jade Kindar-Martin,6.0
The Walking Deceased,Dave Sheridan,233.0
The Warlords,Andy Lau,483.0
The Warrior's Way,Jed Brophy,433.0
The Wash,DJ Pooh,69.0
The Watch,Rosemarie DeWitt,537.0
The Watcher,Chris Ellis,178.0
The Water Diviner,Steve Bastoni,234.0
The Waterboy,Peter Dante,427.0
The Wave,Jennifer Ulrich,93.0
The Way Way Back,Jim Rash,424.0
The Way of the Gun,Dylan Kussman,35.0
The Weather Man,Michael Rispoli,385.0
The Wedding Date,Holland Taylor,458.0
The Wedding Planner,Alex Rocco,968.0
The Wendell Baker Story,Jacob Vargas,399.0
The White Countess,Lynn Redgrave,258.0
The White Ribbon,Leonie Benesch,16.0
The Whole Nine Yards,Natasha Henstridge,900.0
The Whole Ten Yards,Natasha Henstridge,900.0
The Wicked Lady,John Gielgud,249.0
The Wicked Within,Patrick Muldoon,475.0
The Widow of Saint-Pierre,Yves Jacques,8.0
The Wild Bunch,L.Q. Jones,242.0
The Wild Thornberrys Movie,Cree Summer,503.0
The Wind That Shakes the Barley,Martin Lucey,6.0
The Witch,Ralph Ineson,159.0
The Wiz,Theresa Merritt,227.0
The Wizard of Oz,Billie Burke,357.0
The Wolf of Wall Street,Jon Favreau,4000.0
The Wolfman,Art Malik,162.0
The Wolverine,Rila Fukushima,929.0
The Woman Chaser,Max Kerstein,3.0
The Woman in Black,Jessica Raine,259.0
The Women,Debra Messing,650.0
The Wood,Richard T. Jones,328.0
The Words,Olivia Wilde,10000.0
The Work and the Glory,Tiffany Dupont,249.0
The Work and the Glory II: American Zion,Brenda Strong,266.0
The Work and the Story,Christopher Robin Miller,69.0
The World Is Mine,Ana Vatamanu,0.0
The World Is Not Enough,Desmond Llewelyn,244.0
The World's End,Jasper Levine,24.0
The World's Fastest Indian,Craig Hall,50.0
The Wraith,Nick Cassavetes,415.0
The Wrestler,Ajay Naidu,120.0
The X Files,Jeffrey DeMunn,745.0
The X Files: I Want to Believe,Nicki Aycox,296.0
The Yards,Faye Dunaway,977.0
The Yellow Handkerchief,William Hurt,882.0
The Young Messiah,Finn Ireland,107.0
The Young Unknowns,Arly Jover,258.0
The Young Victoria,Thomas Kretschmann,919.0
The Young and Prodigious T.S. Spivet,Judy Davis,223.0
There Be Dragons,Lily Cole,785.0
There Goes My Baby,Seymour Cassel,327.0
There Will Be Blood,Kevin Breznahan,104.0
There's Something About Mary,Richard Tyson,743.0
Theresa Is a Mother,Matthew Gumley,27.0
They,Marc Blucas,973.0
They Came Together,Jack McBrayer,975.0
They Live,George 'Buck' Flower,133.0
They Will Have to Kill Us First,Khaira Arby,0.0
Things We Lost in the Fire,Robin Weigert,295.0
Things to Do in Denver When You're Dead,Treat Williams,642.0
Think Like a Man,Regina Hall,807.0
Think Like a Man Too,David Walton,676.0
Thinner,Kari Wuhrer,514.0
Thir13en Ghosts,F. Murray Abraham,670.0
Thirteen,Kip Pardue,374.0
Thirteen Conversations About One Thing,Amy Irving,194.0
Thirteen Days,Bruce Thomas,183.0
This Christmas,Loretta Devine,912.0
This Is 40,Mackenzie Aladjem,120.0
This Is England,Jack O'Connell,698.0
This Is It,Judith Hill,6.0
This Is Martin Bonner,Demetrius Grosse,69.0
This Is Where I Leave You,Jane Fonda,949.0
This Is the End,Emma Watson,9000.0
This Means War,Warren Christie,520.0
This Thing of Ours,Chuck Zito,267.0
Thomas and the Magic Railroad,Peter Fonda,402.0
Thor,Anthony Hopkins,12000.0
Thor: The Dark World,Anthony Hopkins,12000.0
Thr3e,Justine Waddell,201.0
Three Burials,Guillermo Arriaga,289.0
Three Kingdoms: Resurrection of the Dragon,Andy On,60.0
Three Kings,Mykelti Williamson,393.0
Three to Tango,David Ramsey,677.0
Thumbsucker,Nancy O'Dell,71.0
Thunder and the House of Magic,Joe Ochman,11.0
Thunderball,Lois Maxwell,177.0
Thunderbirds,Brady Corbet,287.0
Tidal Wave,Kyung-gu Sol,13.0
Tiger Orange,Loanne Bishop,46.0
Tim and Eric's Billion Dollar Movie,Bob Ross,197.0
Timber Falls,Beth Broderick,209.0
Time Bandits,Kenny Baker,504.0
Time Changer,Hal Linden,221.0
Time to Choose,Peter Agnefjall,0.0
Timecop,Gloria Reuben,186.0
Timecrimes,Bárbara Goenaga,36.0
Timeline,Ethan Embry,982.0
Tin Can Man,Emma Eliza Regan,0.0
Tin Cup,Rene Russo,808.0
Tinker Tailor Soldier Spy,Gary Oldman,10000.0
Tiny Furniture,Jemima Kirke,433.0
Titan A.E.,Nathan Lane,886.0
Titanic,Gloria Stuart,794.0
"To Be Frank, Sinatra at 100",Louis Walsh,8.0
To Die For,Holland Taylor,458.0
To Kill a Mockingbird,William Windom,161.0
To Rome with Love,Alessandra Mastronardi,159.0
To Save a Life,D. David Morin,234.0
Tom Jones,Hugh Griffith,69.0
Tombstone,Powers Boothe,472.0
Tomcats,David Ogden Stiers,443.0
Tomorrow Never Dies,Joe Don Baker,387.0
Tomorrowland,Thomas Robinson,604.0
Tootsie,Teri Garr,481.0
Top Cat Begins,Ben Diskin,20.0
Top Five,J.B. Smoove,555.0
Top Gun,Adrian Pasdar,555.0
Top Hat,Eric Blore,23.0
Top Spin,Michael Landers,0.0
Topaz,Philippe Noiret,148.0
Topsy-Turvy,Lesley Manville,149.0
Tora! Tora! Tora!,James Whitmore,288.0
Torn Curtain,David Opatoshu,14.0
Torque,Christina Milian,1000.0
Total Recall,Marshall Bell,217.0
Touching the Void,Joe Simpson,3.0
Tower Heist,Judd Hirsch,535.0
Towering Inferno,Joe Flaherty,176.0
Town & Country,Garry Shandling,591.0
Toy Story,Jim Varney,802.0
Toy Story 2,Wayne Knight,967.0
Toy Story 3,Don Rickles,721.0
Tracker,Temuera Morrison,368.0
Trade,Alicja Bachleda,289.0
Trade of Innocents,Trieu Tran,57.0
Trading Places,Ralph Bellamy,199.0
Traffic,James Lew,215.0
Train,Derek Magyar,108.0
Training Day,Tom Berenger,854.0
Trainspotting,Ewen Bremner,557.0
Trainwreck,Josh Segarra,213.0
Trance,Tuppence Middleton,888.0
Transamerica,Paul Borghese,226.0
Transcendence,Clifton Collins Jr.,968.0
Transformers,Kevin Dunn,581.0
Transformers: Age of Extinction,Kelsey Grammer,808.0
Transformers: Dark of the Moon,Kevin Dunn,581.0
Transformers: Revenge of the Fallen,Ramon Rodriguez,464.0
Transporter 2,Matthew Modine,810.0
Transsiberian,Mac McDonald,25.0
Trapeze,Sidney James,69.0
Trapped,Björn Hlynur Haraldsson,51.0
Trash,Daniel Zettel,14.0
Travelers and Magicians,Sonam Kinga,0.0
Treachery,Michael Biehn,2000.0
Treading Water,Kim Ly,140.0
Treasure Planet,Michael Wincott,720.0
Trees Lounge,Carol Kane,636.0
Trekkies,James Doohan,513.0
Tremors,Michael Gross,536.0
Triangle,Emma Lung,42.0
Triple 9,Clifton Collins Jr.,968.0
Trippin',Countess Vaughn,200.0
Tristram Shandy: A Cock and Bull Story,Dylan Moran,427.0
Trollhunter,Glenn Erland Tosterud,4.0
Troop Beverly Hills,Kellie Martin,371.0
Tropic Thunder,Brandon T. Jackson,918.0
Trouble with the Curve,Bob Gunton,461.0
Troy,Julian Glover,844.0
Trucker,Matthew Lawrence,711.0
True Grit,Bruce Green,538.0
True Lies,Tom Arnold,618.0
True Romance,Michael Rapaport,975.0
Trust,Zoe Levin,67.0
Trust the Man,Dagmara Dominczyk,316.0
Truth or Die,Jennie Jacques,177.0
Tsotsi,Rapulana Seiphemo,29.0
Tuck Everlasting,Jonathan Jackson,613.0
Tucker and Dale vs Evil,Chelan Simmons,440.0
Tumbleweeds,Lois Smith,276.0
Tupac: Resurrection,Todd Bridges,321.0
Turbo,Ben Schwartz,463.0
Turbulence,Jeffrey DeMunn,745.0
Tusk,Michael Parks,387.0
Twilight,Anna Kendrick,10000.0
Twilight Zone: The Movie,Vic Morrow,257.0
Twin Falls Idaho,Jon Gries,482.0
Twins,Hugh O'Brian,247.0
Twisted,Aaron Hill,398.0
